variable,relative_importance,scaled_importance,percentage
BsmtExposure_Gd,1.9517673254013062,0.012958124797515092,0.002886167245085373
Neighborhood_Crawfor,1.7926878929138184,0.01190196860919131,0.002650929242359943
Neighborhood_OldTown,1.7205086946487427,0.011422758281848052,0.0025441945741963845
HeatingQC_TA,1.6171590089797974,0.010736601634355867,0.0023913666865247596
GarageQual_TA,1.373704433441162,0.009120264107183126,0.0020313593165677394
PavedDrive_Y,1.2942429780960083,0.008592705600821225,0.001913856043160474
Neighborhood_Edwards,1.115792989730835,0.007407944902526627,0.0016499739171496127
BldgType_Duplex,1.0618818998336792,0.007050019743228368,0.0015702531329234337
BsmtFinType1_Unf,1.0540250539779663,0.006997856768785585,0.0015586348570852619
LotShape_Reg,1.0454179048538208,0.006940712399654101,0.0015459070736285087
BsmtFinType1_GLQ,0.9931966662406921,0.006594006458724078,0.0014686851494670262
SaleType_New,0.9805090427398682,0.006509771106196206,0.0014499233826880252
GarageCond_TA,0.9481979012489319,0.006295251783969294,0.0014021434260257806
BsmtExposure_No,0.905799925327301,0.0060137642029424055,0.0013394476078458298
Exterior1st_WdSdng,0.8110201954841614,0.005384504991765867,0.0011992925042065858
BsmtQual_TA,0.7292516231536865,0.004841629132034445,0.0010783775918262965
Exterior1st_BrkFace,0.6648758053779602,0.004414226813211204,0.000983182137828375
Neighborhood_NAmes,0.6432410478591919,0.004270589872350677,0.000951189836444195
GarageFinish_Unf,0.6359217166900635,0.00422199555196753,0.0009403664080563223
LotConfig_Inside,0.6141621470451355,0.004077529961561552,0.0009081895412961247
HouseStyle_1Story,0.593414306640625,0.0039397814186171234,0.0008775087646469693
BsmtCond_TA,0.5633857846260071,0.0037404168065108406,0.0008331042213753498
BsmtQual_Gd,0.5613194704055786,0.0037266981848335943,0.0008300486684190933
Electrical_SBrkr,0.528161883354187,0.0035065591624180714,0.0007810170341518701
SaleType_WD,0.5028210282325745,0.0033383167910718413,0.0007435443574333919
ExterCond_TA,0.49987897276878357,0.0033187839700409456,0.0007391938060114533
Foundation_CBlock,0.4970581531524658,0.003300056055015517,0.0007350225315593428
BsmtFinType1_Rec,0.4646983742713928,0.0030852138206448193,0.0006871706525729195
LandContour_Lvl,0.45453107357025146,0.003017711332195197,0.0006721358019159469
GarageFinish_RFn,0.4433475732803345,0.002943462116859043,0.000655598250640195
FireplaceQu_Gd,0.4311249554157257,0.0028623140181176254,0.0006375241088759988
Neighborhood_StoneBr,0.42227140069007874,0.0028035337190812255,0.0006244319542327812
Neighborhood_BrkSide,0.3824290335178375,0.0025390132717270993,0.0005655152311159293
Exterior1st_VinylSd,0.38228639960289,0.002538066300207393,0.0005653043118490668
