variable,relative_importance,scaled_importance,percentage
HeatingQC_Gd,0.21461018919944763,0.001411489014319123,0.00029564999843987124
LotConfig_Inside,0.19751499593257904,0.0012990541034518558,0.00027209942108130094
HouseStyle_SLvl,0.1930720955133438,0.0012698331929403037,0.00026597881931996213
RoofStyle_Hip,0.17562977969646454,0.0011551152606200932,0.00024195004108121962
Exterior1st_MetalSd,0.17407815158367157,0.0011449102184285475,0.00023981249649008106
GarageQual_Fa,0.16454289853572845,0.0010821969568815077,0.00022667659851960663
BsmtFinType1_LwQ,0.15357369184494019,0.001010052596925446,0.00021156526595373176
Exterior2nd_VinylSd,0.15338966250419617,0.001008842237837923,0.00021131174455986499
ExterQual_Gd,0.1494956612586975,0.000983231431565075,0.00020594731397783603
ExterCond_Gd,0.1493287980556488,0.0009821339739891977,0.00020571744089536474
LandSlope_Mod,0.14531250298023224,0.0009557188424506572,0.0002001845366226909
Neighborhood_StoneBr,0.1432304084300995,0.0009420249279387285,0.0001973162140477253
LandContour_Low,0.14223040640354156,0.0009354479248614347,0.00019593859726869644
KitchenQual_Fa,0.14088399708271027,0.0009265926045608498,0.0001940837649558035
Exterior1st_HdBoard,0.12160663306713104,0.0007998055790495238,0.0001675269986513195
Functional_Min2,0.11895100027322769,0.000782339509387861,0.0001638685617695332
Neighborhood_Mitchel,0.10984209924936295,0.0007224303607324979,0.00015132001231090626
Functional_Mod,0.10730700194835663,0.0007057570517719666,0.00014782762681009068
BldgType_TwnhsE,0.10519832372665405,0.0006918882967246418,0.00014492268219733898
Neighborhood_CollgCr,0.10361041873693466,0.0006814446618854382,0.00014273516207313414
Neighborhood_ClearCr,0.09945780038833618,0.0006541329335766787,0.00013701445695254202
RoofMatl_CompShg,0.09847810119390488,0.0006476894620181501,0.00013566480963903086
Condition2_Norm,0.09534339606761932,0.0006270725385375511,0.00013134639601126744
Exterior2nd_MetalSd,0.08861035108566284,0.0005827893707140705,0.000122070859067581
MSZoning_FV,0.08305299282073975,0.0005462386823761342,0.00011441496458986181
Neighborhood_Somerst,0.08260737359523773,0.0005433078492982093,0.00011380107331183862
Functional_Min1,0.07620169967412949,0.0005011777975859298,0.00010497652732058588
Exterior2nd_Stucco,0.06569070369005203,0.00043204708475062364,9.04964322333672e-05
BsmtCond_Gd,0.053813401609659195,0.0003539301907263426,7.413409475704826e-05
LotConfig_FR2,0.05279190093278885,0.00034721179124633434,7.272686113664277e-05
Neighborhood_NWAmes,0.04680309817194939,0.0003078234968816477,6.447660268664257e-05
GarageCond_Fa,0.04225689917802811,0.0002779231927033359,5.821369536395694e-05
BsmtExposure_Mn,0.040040820837020874,0.0002633480681723413,5.516079484462266e-05
Exterior1st_CemntBd,0.02887680009007454,0.00018992241816603639,3.97810837100785e-05
Neighborhood_Timber,0.0287221297621727,0.0001889051530050067,3.95680077029539e-05
Neighborhood_SawyerW,0.02866796962916851,0.000188548942365453,3.949339594617794e-05
GarageType_Basment,0.028537200763821602,0.0001876888768786247,3.9313246928183895e-05
BsmtQual_Fa,0.028390100225806236,0.00018672139814807776,3.9110599169487175e-05
Neighborhood_Gilbert,0.02723981812596321,0.00017915600456936252,3.752595445950116e-05
Exterior1st_Plywood,0.023824600502848625,0.00015669415327275265,3.282110289251765e-05
LandContour_HLS,0.02340029925107956,0.00015390352828953107,3.2236579553288045e-05
Exterior2nd_BrkFace,0.02234240062534809,0.00014694573987299156,3.077920360942556e-05
GarageType_BuiltIn,0.01702200062572956,0.00011195352361681975,2.3449746152375995e-05
BsmtQual_None,0.014266200363636017,9.382865354372254e-05,1.9653317165347035e-05
FireplaceQu_Fa,0.003979760222136974,2.6174842183052463e-05,5.482573347775076e-06
