variable,relative_importance,scaled_importance,percentage
RoofMatl_CompShg,0.12468274682760239,0.00013702459491146384,5.757482133495909e-05
Neighborhood_NoRidge,0.12206431478261948,0.00013414697471624088,5.636570651351494e-05
GarageType_BuiltIn,0.11786089092493057,0.00012952747068704755,5.442468914135061e-05
BldgType_2fmCon,0.11765992641448975,0.00012930661350082584,5.4331889647613945e-05
BsmtCond_Po,0.11672157794237137,0.0001282753816540043,5.389858795185609e-05
Exterior1st_Stucco,0.1133275255560875,0.00012454536555176138,5.233131449410993e-05
HeatingQC_Gd,0.10562428832054138,0.00011607961556979246,4.877418635231007e-05
Exterior2nd_HdBoard,0.09680983424186707,0.00010639265381905354,4.4703930990944176e-05
MasVnrType_BrkFace,0.09515681862831116,0.00010457601277935133,4.394061705187951e-05
SaleCondition_Partial,0.09041090309619904,9.936031798742586e-05,4.1749092997553244e-05
Exterior2nd_Stucco,0.08978409320116043,9.867146267953855e-05,4.145965064377088e-05
Exterior2nd_MetalSd,0.08280321955680847,9.099958018108787e-05,3.823608873916171e-05
Condition2_Norm,0.08154501765966415,8.96168338937333e-05,3.7655088149468625e-05
Street_Pave,0.07969169318675995,8.758005621918996e-05,3.679927747703688e-05
LotShape_IR3,0.07747239619493484,8.514107986495917e-05,3.5774471471036576e-05
GarageType_Basment,0.0760793685913086,8.361016201189566e-05,3.5131212339888754e-05
Exterior1st_CemntBd,0.07589997351169586,8.341300932847722e-05,3.50483729742197e-05
Condition2_Feedr,0.07338714599609375,8.065144703402564e-05,3.388802321503127e-05
GarageCond_Fa,0.07301496714353561,8.024242768047461e-05,3.371616197932788e-05
Neighborhood_NWAmes,0.07199595123529434,7.912254344959412e-05,3.324561043673479e-05
Exterior2nd_Plywood,0.06995689123868942,7.688164503225908e-05,3.230403256824175e-05
Neighborhood_NridgHt,0.06993705779314041,7.68598483529975e-05,3.229487406706179e-05
BsmtFinType2_LwQ,0.06903824210166931,7.587206247918943e-05,3.187982744540644e-05
PavedDrive_P,0.06722407788038254,7.387832137346606e-05,3.104209982413993e-05
GarageQual_Gd,0.0656236931681633,7.211952095822052e-05,3.030308928565199e-05
Neighborhood_SawyerW,0.06528856605291367,7.17512209457543e-05,3.0148337451288917e-05
BsmtFinType1_BLQ,0.06443387269973755,7.081192490462352e-05,2.975366522632316e-05
BsmtQual_None,0.06436099112033844,7.073182906820857e-05,2.972001065887675e-05
BldgType_TwnhsE,0.06402485817670822,7.036242366441991e-05,2.9564794362583064e-05
MasVnrType_None,0.05229540914297104,5.7471923228102216e-05,2.414848015987556e-05
BsmtCond_Gd,0.051002539694309235,5.605107778650121e-05,2.355147111564065e-05
BsmtFinType2_Unf,0.047881271690130234,5.262084790494346e-05,2.2110161453706358e-05
LandSlope_Sev,0.038609184324741364,4.243095357270818e-05,1.7828584515057984e-05
Neighborhood_Mitchel,0.03691387176513672,4.0567828780876785e-05,1.7045739091696323e-05
FireplaceQu_Fa,0.035461608320474625,3.8971811567005964e-05,1.6375126593294083e-05
BsmtCond_None,0.03412538021802902,3.750331557132432e-05,1.5758095799390963e-05
LandContour_Low,0.032396186143159866,3.560295546809474e-05,1.49596048898851e-05
MSZoning_RH,0.030400076881051064,3.340925930724847e-05,1.4037860405943968e-05
Functional_Min2,0.03022635541856289,3.321834184969692e-05,1.3957640949609451e-05
HouseStyle_1.5Unf,0.028445007279515266,3.126066515937834e-05,1.3135066828886568e-05
LotShape_IR2,0.028034405782818794,3.0809419857310454e-05,1.2945463147433725e-05
Exterior2nd_CmentBd,0.02682393230497837,2.9479126435226208e-05,1.2386502136462957e-05
Exterior1st_WdShing,0.024665193632245064,2.7106702826689633e-05,1.1389660179144356e-05
SaleType_ConLD,0.02442898228764534,2.6847109862700618e-05,1.128058473519842e-05
Heating_GasA,0.02374325692653656,2.6093507281612416e-05,1.0963936953887685e-05
FireplaceQu_TA,0.022993167862296104,2.5269169890993477e-05,1.061756790959109e-05
Neighborhood_NPkVill,0.022230925038456917,2.4431475688561834e-05,1.0265586616966245e-05
Neighborhood_MeadowV,0.020655551925301552,2.2700162670867414e-05,9.538125698486233e-06
Condition1_PosA,0.018431873992085457,2.0256371723321158e-05,8.511296702743697e-06
Electrical_FuseP,0.01813858561217785,1.9934051895826126e-05,8.375864764464793e-06
GarageCond_Gd,0.017361678183078766,1.9080241497317634e-05,8.017111788914532e-06
LotConfig_FR3,0.015435567125678062,1.6963472384428672e-05,7.127690414885383e-06
Functional_Sev,0.012559168972074986,1.3802351043827204e-05,5.799454440016398e-06
Functional_Min1,0.01244535855948925,1.3677274992183668e-05,5.746900142510088e-06
BldgType_Twnhs,0.012076718732714653,1.3272144978470826e-05,5.57667312471071e-06
Neighborhood_Timber,0.0117575628682971,1.292139714729013e-05,5.429296343725506e-06
Foundation_Wood,0.009571596048772335,1.051905018625116e-05,4.419881229922248e-06
SaleType_ConLI,0.009503524750471115,1.0444240781484684e-05,4.388447908653264e-06
SaleType_ConLw,0.009344164282083511,1.0269105855592288e-05,4.314859936550291e-06
Condition1_RRAn,0.009130924008786678,1.003475777768453e-05,4.216391856973421e-06
BsmtFinType2_Rec,0.007732154801487923,8.497529982488808e-06,3.57048142230501e-06
Neighborhood_Gilbert,0.0064148674719035625,7.049849631270067e-06,2.9621969196184295e-06
Foundation_Slab,0.0049222311936318874,5.409463237929455e-06,2.272941435390159e-06
Exterior2nd_ImStucc,0.004653044044971466,5.113630326487689e-06,2.1486387360662473e-06
Condition2_PosN,0.004381460137665272,4.8151634108160384e-06,2.023229284169711e-06
SaleCondition_AdjLand,0.003152946475893259,3.4650440789066563e-06,1.4559378474332418e-06
Exterior2nd_AsphShn,0.002810455858707428,3.0886516808008068e-06,1.2977857646864674e-06
Neighborhood_Veenker,0.0015419357223436236,1.6945657928581691e-06,7.12020515931333e-07
SaleType_Oth,0.0008314460283145308,9.137475562522855e-07,3.8393729483727466e-07
HouseStyle_SFoyer,0.0006998642347753048,7.691410054969822e-07,3.231766968659339e-07
GarageFinish_None,0.0006082109757699072,6.684153557413273e-07,2.8085392048935275e-07
BsmtExposure_None,0.0004055795434396714,4.4572624567727536e-07,1.8728469130489074e-07
GarageQual_Po,0.00035579598625190556,3.91014812616393e-07,1.6429611041913666e-07
RoofMatl_Tar&Grv,0.00031781502184458077,3.492742639464445e-07,1.467576193646786e-07
Neighborhood_BrDale,0.0002318717451998964,2.54823804943606e-07,1.0707154471795581e-07
Electrical_Mix,0.00021641999774146825,2.3784255059978824e-07,9.993638270181902e-08
RoofStyle_Mansard,9.42188999033533e-05,1.0354525321864862e-07,4.3507513800706944e-08
GarageCond_Po,9.266495908377692e-05,1.0183749399183871e-07,4.278994968435076e-08
GarageType_None,7.825010106898844e-05,8.599576664431936e-08,3.613359268318692e-08
Exterior2nd_Stone,7.620286487508565e-05,8.374588270050883e-08,3.518823928752111e-08
Exterior2nd_Other,6.922446482349187e-05,7.607671864590292e-08,3.196581961521537e-08
Exterior1st_AsphShn,2.774058884824626e-05,3.04865191556312e-08,1.2809787138173285e-08
HouseStyle_2.5Fin,1.7700900571071543e-05,1.9453042157250796e-08,8.173754699649465e-09
Foundation_Stone,1.100919962482294e-05,1.209895640955548e-08,5.0837242326438425e-09
Heating_Wall,1.0499000381969381e-05,1.1538254577466328e-08,4.848129244564689e-09
RoofMatl_WdShngl,6.5251501837337855e-06,7.171048789122825e-09,3.0131222287852164e-09
