variable,relative_importance,scaled_importance,percentage
BsmtCond_TA,0.4259447455406189,0.002194488530270415,0.0005570044645998415
FireplaceQu_Po,0.41795071959495544,0.002153302910698616,0.000546550742166407
Exterior1st_HdBoard,0.39542290568351746,0.002037238492113125,0.0005170913039230287
LotConfig_Inside,0.3932584822177887,0.0020260872746842976,0.000514260905036043
GarageFinish_RFn,0.3843686580657959,0.0019802864581654595,0.0005026357546051279
Condition1_Feedr,0.36455368995666504,0.00187819875618437,0.0004767238826587305
Neighborhood_NAmes,0.360751748085022,0.001858610962421388,0.00047175211432768456
LotConfig_CulDSac,0.35661107301712036,0.00183727799837096,0.00046633738736268554
HeatingQC_Gd,0.34868717193603516,0.001796453665591908,0.00045597536664187567
Exterior2nd_WdSdng,0.34412115812301636,0.0017729293351555545,0.00045000442767408066
GarageCond_TA,0.3418276906013489,0.0017611132763274099,0.0004470052789291839
SaleType_WD,0.33135610818862915,0.0017071631625178631,0.00043331167614061786
Exterior1st_VinylSd,0.3242815434932709,0.0016707146530734866,0.0004240603256739898
Exterior2nd_VinylSd,0.32376712560653687,0.0016680643465160694,0.0004233876256053056
Exterior2nd_Stucco,0.3162377178668976,0.0016292724630679097,0.000413541480604858
BsmtFinType1_BLQ,0.3016844391822815,0.0015542932469006022,0.0003945102769410864
Neighborhood_Sawyer,0.30143502354621887,0.0015530082451290347,0.00039418411815105004
HeatingQC_Fa,0.297298789024353,0.0015316981589928095,0.0003887751980518313
Exterior1st_MetalSd,0.2905416488647461,0.0014968850365563151,0.0003799389410578616
FireplaceQu_TA,0.2783071994781494,0.0014338525443512904,0.0003639400515267656
Condition2_Norm,0.25512561202049255,0.0013144198519143384,0.0003336256789570605
BsmtFinType1_LwQ,0.25282010436058044,0.001302541761694664,0.0003306107854217258
ExterQual_Gd,0.23599427938461304,0.0012158542739191473,0.000308607791535056
FireplaceQu_None,0.23087239265441895,0.001189466058545134,0.000301909942093876
Exterior2nd_Plywood,0.2024793028831482,0.0010431834467878067,0.00026478053051653857
RoofStyle_Gable,0.1989298164844513,0.0010248963161873228,0.0002601388961453921
BsmtFinType1_GLQ,0.18439142405986786,0.0009499937947726615,0.00024112715912227332
MasVnrType_BrkFace,0.17798933386802673,0.0009170099074425799,0.00023275519807108033
Neighborhood_Mitchel,0.17466822266578674,0.0008998993772215345,0.0002284122080789575
HouseStyle_SLvl,0.17161260545253754,0.0008841566852466367,0.0002244164024076662
Neighborhood_ClearCr,0.1709316074848175,0.0008806481498205163,0.00022352586692771318
Neighborhood_NoRidge,0.16882430016994476,0.000869791197643835,0.00022077015836467355
BsmtFinType2_Unf,0.16471856832504272,0.000848638262817587,0.0002154011263669726
Foundation_PConc,0.15260817110538483,0.0007862448935512824,0.00019956445884131653
SaleCondition_Family,0.1522608995437622,0.0007844557331804867,0.00019911033465671871
Neighborhood_Somerst,0.1499360054731369,0.0007724777632078664,0.00019607008967044382
Neighborhood_CollgCr,0.14569474756717682,0.0007506265913692868,0.0001905238313496827
Heating_GasA,0.1391507089138031,0.0007169113784999561,0.00018196624545478756
MasVnrType_None,0.13588115572929382,0.0007000664777525409,0.00017769067746132203
ExterCond_Gd,0.1355302929878235,0.0006982588154444201,0.00017723185712017033
RoofStyle_Hip,0.12336168438196182,0.0006355655382189431,0.0001613190670402499
Exterior2nd_HdBoard,0.12220609933137894,0.0006296119065195135,0.00015980791790849442
GarageCond_Fa,0.11957930028438568,0.0006160785070814348,0.00015637287425060214
LandSlope_Mod,0.10894089937210083,0.0005612689360587983,0.00014246112427273883
LandContour_HLS,0.1069680005311966,0.0005511044630301358,0.00013988118057325092
ExterQual_TA,0.10577519983053207,0.0005449590944490901,0.00013832136483986349
BldgType_TwnhsE,0.10281753540039062,0.0005297210600883276,0.00013445365122295768
Functional_Min2,0.09624049812555313,0.0004958358366787211,0.0001258529133003092
Neighborhood_SawyerW,0.08698153495788574,0.0004481331975773668,0.0001137450427937474
PavedDrive_P,0.08380569517612457,0.00043177111294546056,0.00010959202305159856
MSZoning_FV,0.07431650161743164,0.00038288231540990856,9.718308214322906e-05
Electrical_FuseF,0.07426229864358902,0.000382603058990738,9.711220135706839e-05
GarageQual_Fa,0.07124049961566925,0.0003670345999899453,9.316061945050331e-05
MasVnrType_Stone,0.06857380270957947,0.0003532956447958999,8.967340168815872e-05
Exterior2nd_MetalSd,0.061336301267147064,0.0003160076771204801,8.020898016825948e-05
RoofMatl_CompShg,0.05931669846177101,0.0003056025829421859,7.756796207591268e-05
Neighborhood_Gilbert,0.051774028688669205,0.00026674237283751443,6.77044744226313e-05
Exterior1st_Plywood,0.03844407945871353,0.00019806581091139693,5.0273008694486786e-05
BsmtFinType2_Rec,0.0359610989689827,0.00018527337183885082,4.702603538920748e-05
ExterQual_Fa,0.030576199293136597,0.00015753010067746435,3.9984246067304725e-05
LandContour_Low,0.026065299287438393,0.0001342897193196963,3.408537897516978e-05
Neighborhood_NWAmes,0.024376999586820602,0.00012559151522760847,3.1877603246810645e-05
LotConfig_FR2,0.022773519158363342,0.00011733030424754021,2.978074498784666e-05
BsmtExposure_Mn,0.01964070089161396,0.00010118986860235497,2.568398412947627e-05
Functional_Min1,0.01745920069515705,8.99506710068283e-05,2.2831254141201172e-05
Neighborhood_MeadowV,0.014824699610471725,7.637759028719399e-05,1.938613859152968e-05
Neighborhood_SWISU,0.011089400388300419,5.713314277140407e-05,1.4501518308856598e-05
BsmtCond_Gd,0.010977299883961678,5.655559539328895e-05,1.4354925394976836e-05
GarageType_BuiltIn,0.010960999876260757,5.647161694228684e-05,1.4333610008045837e-05
BldgType_Twnhs,0.004949240013957024,2.5498730898532346e-05,6.472080740546088e-06
